date,session,cash,pending_am_to_pm,pending_next_day,equity_snapshot,host_recomputed,reconcile_abs_diff,positions,marks,month_end
2019-01-11,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.571|sh.518880:2.805|sz.159934:2.784,false
2019-01-14,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.571|sh.518880:2.805|sz.159934:2.784,false
2019-01-14,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.47|sh.518880:2.807|sz.159934:2.788,false
2019-01-15,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.47|sh.518880:2.807|sz.159934:2.788,false
2019-01-15,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.504|sh.518880:2.801|sz.159934:2.782,false
2019-01-16,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.504|sh.518880:2.801|sz.159934:2.782,false
2019-01-16,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.599|sh.518880:2.803|sz.159934:2.787,false
2019-01-17,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.599|sh.518880:2.803|sz.159934:2.787,false
2019-01-17,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.671|sh.518880:2.81|sz.159934:2.792,false
2019-01-18,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.671|sh.518880:2.81|sz.159934:2.792,false
2019-01-18,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.603|sh.518880:2.811|sz.159934:2.793,false
2019-01-21,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.603|sh.518880:2.811|sz.159934:2.793,false
2019-01-21,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.48|sh.518880:2.8|sz.159934:2.78,false
2019-01-22,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.48|sh.518880:2.8|sz.159934:2.78,false
2019-01-22,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.515|sh.518880:2.799|sz.159934:2.781,false
2019-01-23,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.515|sh.518880:2.799|sz.159934:2.781,false
2019-01-23,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.488|sh.518880:2.802|sz.159934:2.788,false
2019-01-24,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.488|sh.518880:2.802|sz.159934:2.788,false
2019-01-24,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.525|sh.518880:2.8|sz.159934:2.781,false
2019-01-25,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.525|sh.518880:2.8|sz.159934:2.781,false
2019-01-25,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.521|sh.518880:2.797|sz.159934:2.776,false
2019-01-28,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.521|sh.518880:2.797|sz.159934:2.776,false
2019-01-28,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.498|sh.518880:2.823|sz.159934:2.806,false
2019-01-29,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.498|sh.518880:2.823|sz.159934:2.806,false
2019-01-29,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.57|sh.518880:2.833|sz.159934:2.815,false
2019-01-30,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.57|sh.518880:2.833|sz.159934:2.815,false
2019-01-30,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.654|sh.518880:2.842|sz.159934:2.824,false
2019-01-31,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.654|sh.518880:2.842|sz.159934:2.824,false
2019-01-31,pm,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.724|sh.518880:2.837|sz.159934:2.822,true
2019-02-01,am,200000.0,0.0,0.0,200000.0,200000.0,0.0,"",sh.511010:116.724|sh.518880:2.837|sz.159934:2.822,false
2019-02-01,pm,160204.8,0.0,0.0,200150.09999999998,200150.09999999998,0.0,sz.159934:14100,sh.511010:116.83|sh.518880:2.852|sz.159934:2.833,false
2019-02-11,am,160204.8,0.0,0.0,200150.09999999998,200150.09999999998,0.0,sz.159934:14100,sh.511010:116.83|sh.518880:2.852|sz.159934:2.833,false
2019-02-11,pm,160204.8,0.0,0.0,200093.69999999998,200093.69999999998,0.0,sz.159934:14100,sh.511010:116.942|sh.518880:2.84|sz.159934:2.829,false
2019-02-12,am,160204.8,0.0,0.0,200093.69999999998,200093.69999999998,0.0,sz.159934:14100,sh.511010:116.942|sh.518880:2.84|sz.159934:2.829,false
2019-02-12,pm,160204.8,0.0,0.0,200136.0,200136.0,0.0,sz.159934:14100,sh.511010:117.009|sh.518880:2.851|sz.159934:2.832,false
2019-02-13,am,160204.8,0.0,0.0,200136.0,200136.0,0.0,sz.159934:14100,sh.511010:117.009|sh.518880:2.851|sz.159934:2.832,false
2019-02-13,pm,160204.8,0.0,0.0,200051.4,200051.4,0.0,sz.159934:14100,sh.511010:117.032|sh.518880:2.847|sz.159934:2.826,false
2019-02-14,am,160204.8,0.0,0.0,200051.4,200051.4,0.0,sz.159934:14100,sh.511010:117.032|sh.518880:2.847|sz.159934:2.826,false
2019-02-14,pm,160204.8,0.0,0.0,200023.19999999998,200023.19999999998,0.0,sz.159934:14100,sh.511010:116.944|sh.518880:2.843|sz.159934:2.824,false
2019-02-15,am,160204.8,0.0,0.0,200023.19999999998,200023.19999999998,0.0,sz.159934:14100,sh.511010:116.944|sh.518880:2.843|sz.159934:2.824,false
2019-02-15,pm,160204.8,0.0,0.0,200262.9,200262.9,0.0,sz.159934:14100,sh.511010:117.068|sh.518880:2.861|sz.159934:2.841,false
2019-02-18,am,160204.8,0.0,0.0,200262.9,200262.9,0.0,sz.159934:14100,sh.511010:117.068|sh.518880:2.861|sz.159934:2.841,false
2019-02-18,pm,160204.8,0.0,0.0,200474.4,200474.4,0.0,sz.159934:14100,sh.511010:116.939|sh.518880:2.876|sz.159934:2.856,false
2019-02-19,am,160204.8,0.0,0.0,200474.4,200474.4,0.0,sz.159934:14100,sh.511010:116.939|sh.518880:2.876|sz.159934:2.856,false
2019-02-19,pm,160204.8,0.0,0.0,200530.8,200530.8,0.0,sz.159934:14100,sh.511010:116.883|sh.518880:2.878|sz.159934:2.86,false
2019-02-20,am,160204.8,0.0,0.0,200530.8,200530.8,0.0,sz.159934:14100,sh.511010:116.883|sh.518880:2.878|sz.159934:2.86,false
2019-02-20,pm,160204.8,0.0,0.0,200869.19999999998,200869.19999999998,0.0,sz.159934:14100,sh.511010:116.923|sh.518880:2.898|sz.159934:2.884,false
2019-02-21,am,160204.8,0.0,0.0,200869.19999999998,200869.19999999998,0.0,sz.159934:14100,sh.511010:116.923|sh.518880:2.898|sz.159934:2.884,false
2019-02-21,pm,160204.8,0.0,0.0,200587.19999999998,200587.19999999998,0.0,sz.159934:14100,sh.511010:116.881|sh.518880:2.88|sz.159934:2.864,false
2019-02-22,am,160204.8,0.0,0.0,200587.19999999998,200587.19999999998,0.0,sz.159934:14100,sh.511010:116.881|sh.518880:2.88|sz.159934:2.864,false
2019-02-22,pm,160204.8,0.0,0.0,200305.19999999998,200305.19999999998,0.0,sz.159934:14100,sh.511010:116.806|sh.518880:2.86|sz.159934:2.844,false
2019-02-25,am,160204.8,0.0,0.0,200305.19999999998,200305.19999999998,0.0,sz.159934:14100,sh.511010:116.806|sh.518880:2.86|sz.159934:2.844,false
2019-02-25,pm,160204.8,0.0,0.0,200248.8,200248.8,0.0,sz.159934:14100,sh.511010:116.56|sh.518880:2.858|sz.159934:2.84,false
2019-02-26,am,160204.8,0.0,0.0,200248.8,200248.8,0.0,sz.159934:14100,sh.511010:116.56|sh.518880:2.858|sz.159934:2.84,false
2019-02-26,pm,160204.8,0.0,0.0,200220.59999999998,200220.59999999998,0.0,sz.159934:14100,sh.511010:116.256|sh.518880:2.856|sz.159934:2.838,false
2019-02-27,am,160204.8,0.0,0.0,200220.59999999998,200220.59999999998,0.0,sz.159934:14100,sh.511010:116.256|sh.518880:2.856|sz.159934:2.838,false
2019-02-27,pm,160204.8,0.0,0.0,200136.0,200136.0,0.0,sz.159934:14100,sh.511010:116.599|sh.518880:2.853|sz.159934:2.832,false
2019-02-28,am,160204.8,0.0,0.0,200136.0,200136.0,0.0,sz.159934:14100,sh.511010:116.599|sh.518880:2.853|sz.159934:2.832,false
2019-02-28,pm,160204.8,0.0,0.0,199868.09999999998,199868.09999999998,0.0,sz.159934:14100,sh.511010:116.444|sh.518880:2.833|sz.159934:2.813,true
2019-03-01,am,160204.8,0.0,0.0,199868.09999999998,199868.09999999998,0.0,sz.159934:14100,sh.511010:116.444|sh.518880:2.833|sz.159934:2.813,false
2019-03-01,pm,85029.99999999997,0.0,0.0,199648.39999999997,199648.39999999997,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.422|sh.518880:2.826|sz.159934:2.806,false
2019-03-04,am,85029.99999999997,0.0,0.0,199648.39999999997,199648.39999999997,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.422|sh.518880:2.826|sz.159934:2.806,false
2019-03-04,pm,85029.99999999997,0.0,0.0,198513.09999999998,198513.09999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.363|sh.518880:2.784|sz.159934:2.769,false
2019-03-05,am,85029.99999999997,0.0,0.0,198513.09999999998,198513.09999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.363|sh.518880:2.784|sz.159934:2.769,false
2019-03-05,pm,85029.99999999997,0.0,0.0,198115.79999999996,198115.8,2.9103830456733704e-11,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.312|sh.518880:2.77|sz.159934:2.756,false
2019-03-06,am,85029.99999999997,0.0,0.0,198115.79999999996,198115.8,2.9103830456733704e-11,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.312|sh.518880:2.77|sz.159934:2.756,false
2019-03-06,pm,85029.99999999997,0.0,0.0,198404.59999999998,198404.59999999995,2.9103830456733704e-11,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.238|sh.518880:2.784|sz.159934:2.764,false
2019-03-07,am,85029.99999999997,0.0,0.0,198404.59999999998,198404.59999999995,2.9103830456733704e-11,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.238|sh.518880:2.784|sz.159934:2.764,false
2019-03-07,pm,85029.99999999997,0.0,0.0,198313.59999999998,198313.59999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.357|sh.518880:2.773|sz.159934:2.766,false
2019-03-08,am,85029.99999999997,0.0,0.0,198313.59999999998,198313.59999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.357|sh.518880:2.773|sz.159934:2.766,false
2019-03-08,pm,85029.99999999997,0.0,0.0,198975.09999999998,198975.09999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.488|sh.518880:2.799|sz.159934:2.784,false
2019-03-11,am,85029.99999999997,0.0,0.0,198975.09999999998,198975.09999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.488|sh.518880:2.799|sz.159934:2.784,false
2019-03-11,pm,85029.99999999997,0.0,0.0,199158.69999999995,199158.69999999995,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.393|sh.518880:2.808|sz.159934:2.79,false
2019-03-12,am,85029.99999999997,0.0,0.0,199158.69999999995,199158.69999999995,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.393|sh.518880:2.808|sz.159934:2.79,false
2019-03-12,pm,85029.99999999997,0.0,0.0,199141.39999999997,199141.39999999997,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.43|sh.518880:2.808|sz.159934:2.788,false
2019-03-13,am,85029.99999999997,0.0,0.0,199141.39999999997,199141.39999999997,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.43|sh.518880:2.808|sz.159934:2.788,false
2019-03-13,pm,85029.99999999997,0.0,0.0,199499.09999999998,199499.09999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.443|sh.518880:2.82|sz.159934:2.801,false
2019-03-14,am,85029.99999999997,0.0,0.0,199499.09999999998,199499.09999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.443|sh.518880:2.82|sz.159934:2.801,false
2019-03-14,pm,85029.99999999997,0.0,0.0,199391.59999999998,199391.59999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.367|sh.518880:2.815|sz.159934:2.8,false
2019-03-15,am,85029.99999999997,0.0,0.0,199391.59999999998,199391.59999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.367|sh.518880:2.815|sz.159934:2.8,false
2019-03-15,pm,85029.99999999997,0.0,0.0,199207.09999999998,199207.09999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.366|sh.518880:2.811|sz.159934:2.791,false
2019-03-18,am,85029.99999999997,0.0,0.0,199207.09999999998,199207.09999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.366|sh.518880:2.811|sz.159934:2.791,false
2019-03-18,pm,85029.99999999997,0.0,0.0,199104.19999999995,199104.19999999998,2.9103830456733704e-11,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.353|sh.518880:2.807|sz.159934:2.788,false
2019-03-19,am,85029.99999999997,0.0,0.0,199104.19999999995,199104.19999999998,2.9103830456733704e-11,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.353|sh.518880:2.807|sz.159934:2.788,false
2019-03-19,pm,85029.99999999997,0.0,0.0,199531.59999999998,199531.59999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.363|sh.518880:2.823|sz.159934:2.802,false
2019-03-20,am,85029.99999999997,0.0,0.0,199531.59999999998,199531.59999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.363|sh.518880:2.823|sz.159934:2.802,false
2019-03-20,pm,85029.99999999997,0.0,0.0,199456.09999999998,199456.09999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.394|sh.518880:2.819|sz.159934:2.8,false
2019-03-21,am,85029.99999999997,0.0,0.0,199456.09999999998,199456.09999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.394|sh.518880:2.819|sz.159934:2.8,false
2019-03-21,pm,85029.99999999997,0.0,0.0,199995.19999999995,199995.19999999998,2.9103830456733704e-11,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.399|sh.518880:2.839|sz.159934:2.818,false
2019-03-22,am,85029.99999999997,0.0,0.0,199995.19999999995,199995.19999999998,2.9103830456733704e-11,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.399|sh.518880:2.839|sz.159934:2.818,false
2019-03-22,pm,85029.99999999997,0.0,0.0,199865.09999999998,199865.09999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.484|sh.518880:2.833|sz.159934:2.813,false
2019-03-25,am,85029.99999999997,0.0,0.0,199865.09999999998,199865.09999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.484|sh.518880:2.833|sz.159934:2.813,false
2019-03-25,pm,85029.99999999997,0.0,0.0,200380.59999999998,200380.59999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.693|sh.518880:2.849|sz.159934:2.829,false
2019-03-26,am,85029.99999999997,0.0,0.0,200380.59999999998,200380.59999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.693|sh.518880:2.849|sz.159934:2.829,false
2019-03-26,pm,85029.99999999997,0.0,0.0,200471.99999999997,200471.99999999994,2.9103830456733704e-11,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.856|sh.518880:2.85|sz.159934:2.831,false
2019-03-27,am,85029.99999999997,0.0,0.0,200471.99999999997,200471.99999999994,2.9103830456733704e-11,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.856|sh.518880:2.85|sz.159934:2.831,false
2019-03-27,pm,85029.99999999997,0.0,0.0,200360.59999999998,200360.59999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.768|sh.518880:2.848|sz.159934:2.827,false
2019-03-28,am,85029.99999999997,0.0,0.0,200360.59999999998,200360.59999999998,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.768|sh.518880:2.848|sz.159934:2.827,false
2019-03-28,pm,85029.99999999997,0.0,0.0,200194.8,200194.8,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.876|sh.518880:2.842|sz.159934:2.819,false
2019-03-29,am,85029.99999999997,0.0,0.0,200194.8,200194.8,0.0,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.876|sh.518880:2.842|sz.159934:2.819,false
2019-03-29,pm,85029.99999999997,0.0,0.0,198747.59999999995,198747.59999999998,2.9103830456733704e-11,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.862|sh.518880:2.788|sz.159934:2.771,true
2019-04-01,am,85029.99999999997,0.0,0.0,198747.59999999995,198747.59999999998,2.9103830456733704e-11,sh.511010:300|sh.518880:14100|sz.159934:14200,sh.511010:116.862|sh.518880:2.788|sz.159934:2.771,false
2019-04-01,pm,84464.09999999996,0.0,0.0,198672.09999999998,198672.09999999998,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.739|sh.518880:2.788|sz.159934:2.769,false
2019-04-02,am,84464.09999999996,0.0,0.0,198672.09999999998,198672.09999999998,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.739|sh.518880:2.788|sz.159934:2.769,false
2019-04-02,pm,84464.09999999996,0.0,0.0,198794.99999999994,198794.99999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.721|sh.518880:2.792|sz.159934:2.774,false
2019-04-03,am,84464.09999999996,0.0,0.0,198794.99999999994,198794.99999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.721|sh.518880:2.792|sz.159934:2.774,false
2019-04-03,pm,84464.09999999996,0.0,0.0,198843.69999999995,198843.69999999995,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.456|sh.518880:2.797|sz.159934:2.778,false
2019-04-04,am,84464.09999999996,0.0,0.0,198843.69999999995,198843.69999999995,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.456|sh.518880:2.797|sz.159934:2.778,false
2019-04-04,pm,84464.09999999996,0.0,0.0,198876.89999999997,198876.89999999997,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.424|sh.518880:2.798|sz.159934:2.78,false
2019-04-08,am,84464.09999999996,0.0,0.0,198876.89999999997,198876.89999999997,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.424|sh.518880:2.798|sz.159934:2.78,false
2019-04-08,pm,84464.09999999996,0.0,0.0,199131.89999999997,199131.89999999997,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.134|sh.518880:2.81|sz.159934:2.792,false
2019-04-09,am,84464.09999999996,0.0,0.0,199131.89999999997,199131.89999999997,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.134|sh.518880:2.81|sz.159934:2.792,false
2019-04-09,pm,84464.09999999996,0.0,0.0,199134.19999999995,199134.19999999995,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.142|sh.518880:2.811|sz.159934:2.791,false
2019-04-10,am,84464.09999999996,0.0,0.0,199134.19999999995,199134.19999999995,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.142|sh.518880:2.811|sz.159934:2.791,false
2019-04-10,pm,84464.09999999996,0.0,0.0,199409.09999999998,199409.09999999995,2.9103830456733704e-11,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.776|sh.518880:2.825|sz.159934:2.804,false
2019-04-11,am,84464.09999999996,0.0,0.0,199409.09999999998,199409.09999999995,2.9103830456733704e-11,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.776|sh.518880:2.825|sz.159934:2.804,false
2019-04-11,pm,84464.09999999996,0.0,0.0,199643.49999999994,199643.49999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.177|sh.518880:2.828|sz.159934:2.809,false
2019-04-12,am,84464.09999999996,0.0,0.0,199643.49999999994,199643.49999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.177|sh.518880:2.828|sz.159934:2.809,false
2019-04-12,pm,84464.09999999996,0.0,0.0,198824.99999999994,198824.99999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.061|sh.518880:2.8|sz.159934:2.782,false
2019-04-15,am,84464.09999999996,0.0,0.0,198824.99999999994,198824.99999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.061|sh.518880:2.8|sz.159934:2.782,false
2019-04-15,pm,84464.09999999996,0.0,0.0,198326.8,198326.79999999996,2.9103830456733704e-11,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.873|sh.518880:2.785|sz.159934:2.766,false
2019-04-16,am,84464.09999999996,0.0,0.0,198326.8,198326.79999999996,2.9103830456733704e-11,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.873|sh.518880:2.785|sz.159934:2.766,false
2019-04-16,pm,84464.09999999996,0.0,0.0,198257.49999999994,198257.49999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.785|sh.518880:2.785|sz.159934:2.763,false
2019-04-17,am,84464.09999999996,0.0,0.0,198257.49999999994,198257.49999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.785|sh.518880:2.785|sz.159934:2.763,false
2019-04-17,pm,84464.09999999996,0.0,0.0,197865.99999999997,197865.99999999994,2.9103830456733704e-11,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.857|sh.518880:2.769|sz.159934:2.75,false
2019-04-18,am,84464.09999999996,0.0,0.0,197865.99999999997,197865.99999999994,2.9103830456733704e-11,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.857|sh.518880:2.769|sz.159934:2.75,false
2019-04-18,pm,84464.09999999996,0.0,0.0,197339.29999999996,197339.29999999993,2.9103830456733704e-11,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.859|sh.518880:2.751|sz.159934:2.731,false
2019-04-19,am,84464.09999999996,0.0,0.0,197339.29999999996,197339.29999999993,2.9103830456733704e-11,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.859|sh.518880:2.751|sz.159934:2.731,false
2019-04-19,pm,84464.09999999996,0.0,0.0,197725.39999999997,197725.39999999997,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.958|sh.518880:2.762|sz.159934:2.745,false
2019-04-22,am,84464.09999999996,0.0,0.0,197725.39999999997,197725.39999999997,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.958|sh.518880:2.762|sz.159934:2.745,false
2019-04-22,pm,84464.09999999996,0.0,0.0,198016.79999999993,198016.79999999996,2.9103830456733704e-11,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.027|sh.518880:2.772|sz.159934:2.754,false
2019-04-23,am,84464.09999999996,0.0,0.0,198016.79999999993,198016.79999999996,2.9103830456733704e-11,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.027|sh.518880:2.772|sz.159934:2.754,false
2019-04-23,pm,84464.09999999996,0.0,0.0,197559.89999999997,197559.89999999997,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.929|sh.518880:2.757|sz.159934:2.739,false
2019-04-24,am,84464.09999999996,0.0,0.0,197559.89999999997,197559.89999999997,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.929|sh.518880:2.757|sz.159934:2.739,false
2019-04-24,pm,84464.09999999996,0.0,0.0,197431.79999999996,197431.79999999996,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.787|sh.518880:2.754|sz.159934:2.736,false
2019-04-25,am,84464.09999999996,0.0,0.0,197431.79999999996,197431.79999999996,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.787|sh.518880:2.754|sz.159934:2.736,false
2019-04-25,pm,84464.09999999996,0.0,0.0,197840.99999999994,197840.99999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.916|sh.518880:2.767|sz.159934:2.749,false
2019-04-26,am,84464.09999999996,0.0,0.0,197840.99999999994,197840.99999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.916|sh.518880:2.767|sz.159934:2.749,false
2019-04-26,pm,84464.09999999996,0.0,0.0,198024.99999999994,198024.99999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.007|sh.518880:2.773|sz.159934:2.754,false
2019-04-29,am,84464.09999999996,0.0,0.0,198024.99999999994,198024.99999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.007|sh.518880:2.773|sz.159934:2.754,false
2019-04-29,pm,84464.09999999996,0.0,0.0,197846.29999999996,197846.3,2.9103830456733704e-11,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.839|sh.518880:2.769|sz.159934:2.749,false
2019-04-30,am,84464.09999999996,0.0,0.0,197846.29999999996,197846.3,2.9103830456733704e-11,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:115.839|sh.518880:2.769|sz.159934:2.749,false
2019-04-30,pm,84464.09999999996,0.0,0.0,198133.49999999994,198133.49999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.084|sh.518880:2.777|sz.159934:2.756,true
2019-05-06,am,84464.09999999996,0.0,0.0,198133.49999999994,198133.49999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.084|sh.518880:2.777|sz.159934:2.756,false
2019-05-06,pm,84464.09999999996,0.0,0.0,198651.49999999994,198651.49999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.1|sh.518880:2.793|sz.159934:2.776,false
2019-05-07,am,84464.09999999996,0.0,0.0,198651.49999999994,198651.49999999994,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.1|sh.518880:2.793|sz.159934:2.776,false
2019-05-07,pm,84464.09999999996,0.0,0.0,198539.09999999998,198539.09999999998,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.343|sh.518880:2.787|sz.159934:2.769,false
2019-05-08,am,84464.09999999996,0.0,0.0,198539.09999999998,198539.09999999998,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.343|sh.518880:2.787|sz.159934:2.769,false
2019-05-08,pm,84464.09999999996,0.0,0.0,198978.89999999997,198978.89999999997,0.0,sh.511010:300|sh.518880:14200|sz.159934:14300,sh.511010:116.337|sh.518880:2.804|sz.159934:2.783,false
