run_id,arm,record_type,day,session,symbol,side,key,ref_commission,engine_commission,commission_diff,ref_stamp,engine_stamp,stamp_diff,ref_fees,engine_fees,fees_diff,ref_net_cash,engine_net_cash,net_cash_diff,ref_settled_cash,engine_settled_cash,settled_diff,ref_unsettled,engine_unsettled,unsettled_diff,ref_position_mv,engine_position_mv,mv_diff,ref_equity,engine_equity,equity_diff,exact_equity_diff,ref_shares,engine_shares,shares_diff,note
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-05,,,,2016-12-05,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77520.00,77520.00,0.00,583127.19,583127.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-06,,,,2016-12-06,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77682.00,77682.00,0.00,583289.19,583289.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-07,,,,2016-12-07,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,78222.00,78222.00,0.00,583829.19,583829.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-08,,,,2016-12-08,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,78441.00,78441.00,0.00,584048.19,584048.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-09,,,,2016-12-09,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,78798.00,78798.00,0.00,584405.19,584405.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-12,,,,2016-12-12,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76434.00,76434.00,0.00,582041.19,582041.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-13,,,,2016-12-13,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76461.00,76461.00,0.00,582068.19,582068.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-14,,,,2016-12-14,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76314.00,76314.00,0.00,581921.19,581921.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-15,,,,2016-12-15,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75750.00,75750.00,0.00,581357.19,581357.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-16,,,,2016-12-16,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75882.00,75882.00,0.00,581489.19,581489.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-19,,,,2016-12-19,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75486.00,75486.00,0.00,581093.19,581093.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-20,,,,2016-12-20,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75258.00,75258.00,0.00,580865.19,580865.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-21,,,,2016-12-21,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75693.00,75693.00,0.00,581300.19,581300.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-22,,,,2016-12-22,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76173.00,76173.00,0.00,581780.19,581780.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-23,,,,2016-12-23,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75342.00,75342.00,0.00,580949.19,580949.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-26,,,,2016-12-26,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75843.00,75843.00,0.00,581450.19,581450.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-27,,,,2016-12-27,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75819.00,75819.00,0.00,581426.19,581426.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-28,,,,2016-12-28,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75252.00,75252.00,0.00,580859.19,580859.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-29,,,,2016-12-29,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75237.00,75237.00,0.00,580844.19,580844.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2016-12-30,,,,2016-12-30,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75750.00,75750.00,0.00,581357.19,581357.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-03,,,,2017-01-03,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76680.00,76680.00,0.00,582287.19,582287.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-04,,,,2017-01-04,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76863.00,76863.00,0.00,582470.19,582470.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-05,,,,2017-01-05,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77007.00,77007.00,0.00,582614.19,582614.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-06,,,,2017-01-06,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76839.00,76839.00,0.00,582446.19,582446.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-09,,,,2017-01-09,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77271.00,77271.00,0.00,582878.19,582878.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-10,,,,2017-01-10,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77781.00,77781.00,0.00,583388.19,583388.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-11,,,,2017-01-11,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76911.00,76911.00,0.00,582518.19,582518.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-12,,,,2017-01-12,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76326.00,76326.00,0.00,581933.19,581933.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-13,,,,2017-01-13,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75801.00,75801.00,0.00,581408.19,581408.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-16,,,,2017-01-16,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75030.00,75030.00,0.00,580637.19,580637.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-17,,,,2017-01-17,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,74931.00,74931.00,0.00,580538.19,580538.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-18,,,,2017-01-18,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75240.00,75240.00,0.00,580847.19,580847.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-19,,,,2017-01-19,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,74961.00,74961.00,0.00,580568.19,580568.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-20,,,,2017-01-20,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75720.00,75720.00,0.00,581327.19,581327.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-23,,,,2017-01-23,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76620.00,76620.00,0.00,582227.19,582227.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-24,,,,2017-01-24,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76773.00,76773.00,0.00,582380.19,582380.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-25,,,,2017-01-25,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76584.00,76584.00,0.00,582191.19,582191.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-01-26,,,,2017-01-26,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76956.00,76956.00,0.00,582563.19,582563.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-03,,,,2017-02-03,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76125.00,76125.00,0.00,581732.19,581732.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-06,,,,2017-02-06,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76575.00,76575.00,0.00,582182.19,582182.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-07,,,,2017-02-07,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76626.00,76626.00,0.00,582233.19,582233.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-08,,,,2017-02-08,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76902.00,76902.00,0.00,582509.19,582509.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-09,,,,2017-02-09,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77490.00,77490.00,0.00,583097.19,583097.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-10,,,,2017-02-10,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,78741.00,78741.00,0.00,584348.19,584348.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-13,,,,2017-02-13,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,78549.00,78549.00,0.00,584156.19,584156.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-14,,,,2017-02-14,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,79083.00,79083.00,0.00,584690.19,584690.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-15,,,,2017-02-15,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,78246.00,78246.00,0.00,583853.19,583853.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-16,,,,2017-02-16,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,79095.00,79095.00,0.00,584702.19,584702.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-17,,,,2017-02-17,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,78231.00,78231.00,0.00,583838.19,583838.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-20,,,,2017-02-20,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,79338.00,79338.00,0.00,584945.19,584945.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-21,,,,2017-02-21,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,79218.00,79218.00,0.00,584825.19,584825.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-22,,,,2017-02-22,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,79563.00,79563.00,0.00,585170.19,585170.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-23,,,,2017-02-23,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,79491.00,79491.00,0.00,585098.19,585098.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-24,,,,2017-02-24,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,78975.00,78975.00,0.00,584582.19,584582.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-27,,,,2017-02-27,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,78330.00,78330.00,0.00,583937.19,583937.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-02-28,,,,2017-02-28,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,78504.00,78504.00,0.00,584111.19,584111.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-01,,,,2017-03-01,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,78609.00,78609.00,0.00,584216.19,584216.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-02,,,,2017-03-02,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77712.00,77712.00,0.00,583319.19,583319.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-03,,,,2017-03-03,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77451.00,77451.00,0.00,583058.19,583058.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-06,,,,2017-03-06,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77637.00,77637.00,0.00,583244.19,583244.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-07,,,,2017-03-07,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77553.00,77553.00,0.00,583160.19,583160.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-08,,,,2017-03-08,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77046.00,77046.00,0.00,582653.19,582653.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-09,,,,2017-03-09,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76095.00,76095.00,0.00,581702.19,581702.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-10,,,,2017-03-10,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,75885.00,75885.00,0.00,581492.19,581492.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-13,,,,2017-03-13,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76506.00,76506.00,0.00,582113.19,582113.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-14,,,,2017-03-14,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76539.00,76539.00,0.00,582146.19,582146.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-15,,,,2017-03-15,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76761.00,76761.00,0.00,582368.19,582368.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-16,,,,2017-03-16,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77199.00,77199.00,0.00,582806.19,582806.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-17,,,,2017-03-17,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76959.00,76959.00,0.00,582566.19,582566.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-20,,,,2017-03-20,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77343.00,77343.00,0.00,582950.19,582950.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-21,,,,2017-03-21,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77466.00,77466.00,0.00,583073.19,583073.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-22,,,,2017-03-22,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,76875.00,76875.00,0.00,582482.19,582482.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-23,,,,2017-03-23,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77400.00,77400.00,0.00,583007.19,583007.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-24,,,,2017-03-24,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77850.00,77850.00,0.00,583457.19,583457.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-27,,,,2017-03-27,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77511.00,77511.00,0.00,583118.19,583118.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-28,,,,2017-03-28,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77007.00,77007.00,0.00,582614.19,582614.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
20260921T223217-eventfam-rnd-6af378,RND-47,equity_day,2017-03-29,,,,2017-03-29,,,,,,,,,,,,,505607.19,505607.21,-0.02,0.00,0.00,0.00,77604.00,77604.00,0.00,583211.19,583211.21,-0.02,-1.00e-10,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 1.00e-10
