arm,symbol_source,order_id,symbol,side,intent,decision_date,decision_session,live_date,live_session,engine_event,engine_shares,engine_limit_price,engine_ref_price,matcher_filled,matcher_reason,matcher_status,matcher_fill_type,matcher_fill_date,matcher_fill_session,matcher_shares,matcher_price,matcher_commission,matcher_stamp_tax,matcher_fees_total,engine_fill_id,engine_fill_shares,engine_fill_price,engine_fill_commission,engine_fill_stamp_tax,engine_fill_fees_total,fill_fields_match,probe_mode,core_fields_match,note
NOACCT-bin,,sh.600619-sell/risk-2016-09-30-pm,sh.600619,sell,risk,2016-09-30,pm,2016-10-10,am,filled_limit_sell,8000,13.31,13.31,True,filled,full_fill,limit,2016-10-10,am,8000,13.31,10.65,106.48,117.13,F000124,8000,13.31,10.648,106.48,117.128,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.002547-sell/risk-2016-09-30-pm,sz.002547,sell,risk,2016-09-30,pm,2016-10-10,am,filled_limit_sell,8400,10.86,10.86,True,filled,full_fill,limit,2016-10-10,am,8400,10.86,9.12,91.22,100.34,F000125,8400,10.86,9.1224,91.224,100.3464,False,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.002766-sell/risk-2016-09-30-pm,sz.002766,sell,risk,2016-09-30,pm,2016-10-10,am,filled_limit_sell,2600,37.5,37.5,True,filled,full_fill,limit,2016-10-10,am,2600,37.5,9.75,97.50,107.25,F000126,2600,37.5,9.75,97.5,107.25,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sh.600173-buy-2016-10-10-am,sh.600173,buy,,2016-10-10,am,2016-10-10,pm,filled_limit_buy,5700,8.54,8.54,True,filled,full_fill,limit,2016-10-10,pm,5700,8.54,5.00,0.00,5.00,F000129,5700,8.54,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002266-buy-2016-10-10-am,sz.002266,buy,,2016-10-10,am,2016-10-10,pm,filled_limit_buy,8000,6.18,6.18,True,filled,full_fill,limit,2016-10-10,pm,8000,6.18,5.00,0.00,5.00,F000130,8000,6.18,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sh.600499-buy-2016-10-10-am,sh.600499,buy,,2016-10-10,am,2016-10-10,pm,not_penetrated,,8.09,8.09,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sh.600499-buy-2016-10-10-pm,sh.600499,buy,,2016-10-10,pm,2016-10-11,am,filled_limit_buy,6000,8.18,8.18,True,filled,full_fill,limit,2016-10-11,am,6000,8.18,5.00,0.00,5.00,F000131,6000,8.18,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sh.600499-buy-2016-10-11-am,sh.600499,buy,,2016-10-11,am,2016-10-11,pm,filled_limit_buy,6200,8.17,8.17,True,filled,full_fill,limit,2016-10-11,pm,6200,8.17,5.07,0.00,5.07,F000132,6200,8.17,5.0654,0.0,5.0654,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002631-buy-2016-10-19-am,sz.002631,buy,,2016-10-19,am,2016-10-19,pm,filled_limit_buy,2000,24.31,24.31,True,filled,full_fill,limit,2016-10-19,pm,2000,24.31,5.00,0.00,5.00,F000133,2000,24.31,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002675-buy-2016-10-31-pm,sz.002675,buy,,2016-10-31,pm,2016-11-01,am,filled_limit_buy,2800,17.41,17.41,True,filled,full_fill,limit,2016-11-01,am,2800,17.41,5.00,0.00,5.00,F000138,2800,17.41,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002087-buy-2016-10-31-pm,sz.002087,buy,,2016-10-31,pm,2016-11-01,am,filled_limit_buy,7200,6.87,6.87,True,filled,full_fill,limit,2016-11-01,am,7200,6.87,5.00,0.00,5.00,F000139,7200,6.87,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sh.600666-buy-2016-10-31-pm,sh.600666,buy,,2016-10-31,pm,2016-11-01,am,filled_limit_buy,1700,28.06,28.06,True,filled,full_fill,limit,2016-11-01,am,1700,28.06,5.00,0.00,5.00,F000140,1700,28.06,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002486-buy-2016-10-31-pm,sz.002486,buy,,2016-10-31,pm,2016-11-01,am,not_penetrated,,6.66,6.66,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sh.600173-sell/risk-2016-10-31-pm,sh.600173,sell,risk,2016-10-31,pm,2016-11-01,am,filled_limit_sell,11100,8.72,8.72,True,filled,full_fill,limit,2016-11-01,am,11100,8.72,9.68,96.79,106.47,F000134,11100,8.72,9.6792,96.792,106.4712,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sh.600499-sell/risk-2016-10-31-pm,sh.600499,sell,risk,2016-10-31,pm,2016-11-01,am,filled_limit_sell,12200,8.71,8.71,True,filled,full_fill,limit,2016-11-01,am,12200,8.71,10.63,106.26,116.89,F000135,12200,8.71,10.626200000000003,106.26200000000001,116.88820000000001,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.002266-sell/risk-2016-10-31-pm,sz.002266,sell,risk,2016-10-31,pm,2016-11-01,am,filled_limit_sell,8000,6.46,6.46,True,filled,full_fill,limit,2016-11-01,am,8000,6.46,5.17,51.68,56.85,F000136,8000,6.46,5.168,51.68,56.848,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.002631-sell/risk-2016-10-31-pm,sz.002631,sell,risk,2016-10-31,pm,2016-11-01,am,filled_limit_sell,4000,22.36,22.36,True,filled,full_fill,limit,2016-11-01,am,4000,22.36,8.94,89.44,98.38,F000137,4000,22.36,8.944,89.44,98.384,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sh.600666-buy-2016-11-01-am,sh.600666,buy,,2016-11-01,am,2016-11-01,pm,filled_limit_buy,1700,28.0,28.0,True,filled,full_fill,limit,2016-11-01,pm,1700,28.0,5.00,0.00,5.00,F000141,1700,28.0,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002486-buy-2016-11-01-am,sz.002486,buy,,2016-11-01,am,2016-11-01,pm,not_penetrated,,7.33,7.33,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002486-buy-2016-11-01-pm,sz.002486,buy,,2016-11-01,pm,2016-11-02,am,not_penetrated,,7.33,7.33,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002675-buy-2016-11-02-am,sz.002675,buy,,2016-11-02,am,2016-11-02,pm,filled_limit_buy,2800,17.1,17.1,True,filled,full_fill,limit,2016-11-02,pm,2800,17.1,5.00,0.00,5.00,F000142,2800,17.1,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002486-buy-2016-11-02-am,sz.002486,buy,,2016-11-02,am,2016-11-02,pm,not_penetrated,,8.06,8.06,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002486-buy-2016-11-02-pm,sz.002486,buy,,2016-11-02,pm,2016-11-03,am,not_penetrated,,8.06,8.06,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002486-buy-2016-11-03-am,sz.002486,buy,,2016-11-03,am,2016-11-03,pm,not_penetrated,,8.87,8.87,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002486-buy-2016-11-03-pm,sz.002486,buy,,2016-11-03,pm,2016-11-04,am,not_penetrated,,8.87,8.87,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002486-buy-2016-11-04-am,sz.002486,buy,,2016-11-04,am,2016-11-04,pm,not_penetrated,,9.76,9.76,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002486-buy-2016-11-04-pm,sz.002486,buy,,2016-11-04,pm,2016-11-07,am,not_penetrated,,9.76,9.76,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002486-buy-2016-11-07-am,sz.002486,buy,,2016-11-07,am,2016-11-07,pm,filled_limit_buy,4600,10.51,10.51,True,filled,full_fill,limit,2016-11-07,pm,4600,10.51,5.00,0.00,5.00,F000143,4600,10.51,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002486-buy-2016-11-08-am,sz.002486,buy,,2016-11-08,am,2016-11-08,pm,filled_limit_buy,4700,10.42,10.42,True,filled,full_fill,limit,2016-11-08,pm,4700,10.42,5.00,0.00,5.00,F000144,4700,10.42,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002087-buy-2016-11-10-am,sz.002087,buy,,2016-11-10,am,2016-11-10,pm,filled_limit_buy,7300,7.03,7.03,True,filled,full_fill,limit,2016-11-10,pm,7300,7.03,5.13,0.00,5.13,F000146,7300,7.03,5.1319,0.0,5.1319,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002486-sell/profit-2016-11-10-am,sz.002486,sell,profit,2016-11-10,am,2016-11-10,pm,filled_limit_sell,4700,13.2,13.2,True,filled,full_fill,limit,2016-11-10,pm,4700,13.2,6.20,62.04,68.24,F000145,4700,13.2,6.204000000000001,62.04,68.244,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.002486-sell/profit-2016-11-15-pm,sz.002486,sell,profit,2016-11-15,pm,2016-11-16,am,session_expired,,13.65,13.65,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOACCT-bin,,sz.002486-sell/risk-2016-11-16-am,sz.002486,sell,risk,2016-11-16,am,2016-11-16,pm,filled_limit_sell,4600,12.82,12.82,True,filled,full_fill,limit,2016-11-16,pm,4600,12.82,5.90,58.97,64.87,F000147,4600,12.82,5.897200000000001,58.972,64.8692,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.002486-buy-2016-11-16-pm,sz.002486,buy,,2016-11-16,pm,2016-11-17,am,filled_limit_buy,4200,12.3,12.3,True,filled,full_fill,limit,2016-11-17,am,4200,12.3,5.17,0.00,5.17,F000148,4200,12.3,5.166,0.0,5.166,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002486-buy-2016-11-17-pm,sz.002486,buy,,2016-11-17,pm,2016-11-18,am,filled_limit_buy,4300,12.01,12.01,True,filled,full_fill,limit,2016-11-18,am,4300,12.01,5.16,0.00,5.16,F000149,4300,12.01,5.1643,0.0,5.1643,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002675-sell/risk-2016-11-23-pm,sz.002675,sell,risk,2016-11-23,pm,2016-11-24,am,filled_limit_sell,5600,15.56,15.56,True,filled,full_fill,limit,2016-11-24,am,5600,15.56,8.71,87.14,95.85,F000150,5600,15.56,8.7136,87.136,95.8496,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.002675-buy-2016-11-24-am,sz.002675,buy,,2016-11-24,am,2016-11-24,pm,filled_limit_buy,3200,15.69,15.69,True,filled,full_fill,limit,2016-11-24,pm,3200,15.69,5.02,0.00,5.02,F000151,3200,15.69,5.0208,0.0,5.0208,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.000409-buy-2016-11-30-pm,sz.000409,buy,,2016-11-30,pm,2016-12-01,am,filled_limit_buy,3300,14.99,14.99,True,filled,full_fill,limit,2016-12-01,am,3300,14.99,5.00,0.00,5.00,F000156,3300,14.99,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.000935-buy-2016-11-30-pm,sz.000935,buy,,2016-11-30,pm,2016-12-01,am,not_penetrated,,30.02,30.02,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sh.600679-buy-2016-11-30-pm,sh.600679,buy,,2016-11-30,pm,2016-12-01,am,filled_limit_buy,1900,25.79,25.79,True,filled,full_fill,limit,2016-12-01,am,1900,25.79,5.00,0.00,5.00,F000157,1900,25.79,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002760-buy-2016-11-30-pm,sz.002760,buy,,2016-11-30,pm,2016-12-01,am,not_penetrated,,43.76,43.76,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sh.600666-sell/risk-2016-11-30-pm,sh.600666,sell,risk,2016-11-30,pm,2016-12-01,am,filled_limit_sell,3400,28.82,28.82,True,filled,full_fill,limit,2016-12-01,am,3400,28.82,9.80,97.99,107.79,F000152,3400,28.82,9.7988,97.988,107.7868,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.002087-sell/risk-2016-11-30-pm,sz.002087,sell,risk,2016-11-30,pm,2016-12-01,am,filled_limit_sell,14500,7.02,7.02,True,filled,full_fill,limit,2016-12-01,am,14500,7.02,10.18,101.79,111.97,F000153,14500,7.02,10.179,101.79,111.96900000000001,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.002486-sell/risk-2016-11-30-pm,sz.002486,sell,risk,2016-11-30,pm,2016-12-01,am,filled_limit_sell,8500,10.48,10.48,True,filled,full_fill,limit,2016-12-01,am,8500,10.48,8.91,89.08,97.99,F000154,8500,10.48,8.908000000000001,89.08,97.988,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.002675-sell/risk-2016-11-30-pm,sz.002675,sell,risk,2016-11-30,pm,2016-12-01,am,filled_limit_sell,3200,15.92,15.92,True,filled,full_fill,limit,2016-12-01,am,3200,15.92,5.09,50.94,56.03,F000155,3200,15.92,5.0944,50.944,56.0384,False,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.000935-buy-2016-12-01-am,sz.000935,buy,,2016-12-01,am,2016-12-01,pm,filled_limit_buy,1600,30.32,30.32,True,filled,full_fill,limit,2016-12-01,pm,1600,30.32,5.00,0.00,5.00,F000158,1600,30.32,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sh.600679-buy-2016-12-01-am,sh.600679,buy,,2016-12-01,am,2016-12-01,pm,filled_limit_buy,1900,25.66,25.66,True,filled,full_fill,limit,2016-12-01,pm,1900,25.66,5.00,0.00,5.00,F000159,1900,25.66,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002760-buy-2016-12-01-am,sz.002760,buy,,2016-12-01,am,2016-12-01,pm,filled_limit_buy,1100,44.02,44.02,True,filled,full_fill,limit,2016-12-01,pm,1100,44.02,5.00,0.00,5.00,F000160,1100,44.02,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.000935-buy-2016-12-01-pm,sz.000935,buy,,2016-12-01,pm,2016-12-02,am,not_penetrated,,30.8,30.8,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002760-buy-2016-12-01-pm,sz.002760,buy,,2016-12-01,pm,2016-12-02,am,filled_limit_buy,1100,44.15,44.15,True,filled,full_fill,limit,2016-12-02,am,1100,44.15,5.00,0.00,5.00,F000161,1100,44.15,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.000409-buy-2016-12-07-am,sz.000409,buy,,2016-12-07,am,2016-12-07,pm,filled_limit_buy,3400,14.69,14.69,True,filled,full_fill,limit,2016-12-07,pm,3400,14.69,5.00,0.00,5.00,F000162,3400,14.69,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002760-sell/risk-2016-12-12-pm,sz.002760,sell,risk,2016-12-12,pm,2016-12-13,am,filled_limit_sell,2200,38.64,38.64,True,filled,full_fill,limit,2016-12-13,am,2200,38.64,8.50,85.01,93.51,F000163,2200,38.64,8.5008,85.008,93.5088,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.002760-buy-2016-12-13-am,sz.002760,buy,,2016-12-13,am,2016-12-13,pm,filled_limit_buy,1200,39.85,39.85,True,filled,full_fill,limit,2016-12-13,pm,1200,39.85,5.00,0.00,5.00,F000164,1200,39.85,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002760-buy-2016-12-13-pm,sz.002760,buy,,2016-12-13,pm,2016-12-14,am,filled_limit_buy,1300,39.66,39.66,True,filled,full_fill,limit,2016-12-14,am,1300,39.66,5.16,0.00,5.16,F000166,1300,39.66,5.155799999999999,0.0,5.155799999999999,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sh.600679-sell/profit-2016-12-13-pm,sh.600679,sell,profit,2016-12-13,pm,2016-12-14,am,filled_limit_sell,2000,36.28,36.28,True,filled,full_fill,limit,2016-12-14,am,2000,36.28,7.26,72.56,79.82,F000165,2000,36.28,7.256,72.56,79.816,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.000935-buy-2016-12-14-pm,sz.000935,buy,,2016-12-14,pm,2016-12-15,am,filled_limit_buy,1600,31.4,31.4,True,filled,full_fill,limit,2016-12-15,am,1600,31.4,5.02,0.00,5.02,F000167,1600,31.4,5.024,0.0,5.024,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sh.600679-sell/profit-2016-12-16-am,sh.600679,sell,profit,2016-12-16,am,2016-12-16,pm,session_expired,,43.9,43.9,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOACCT-bin,,sh.600679-sell/risk-2016-12-16-pm,sh.600679,sell,risk,2016-12-16,pm,2016-12-19,am,filled_limit_sell,1800,43.9,43.9,True,filled,full_fill,limit,2016-12-19,am,1800,43.9,7.90,79.02,86.92,F000168,1800,43.9,7.902,79.02,86.922,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sh.600679-buy-2016-12-19-am,sh.600679,buy,,2016-12-19,am,2016-12-19,pm,filled_limit_buy,1300,41.29,41.29,True,filled,full_fill,limit,2016-12-19,pm,1300,41.29,5.37,0.00,5.37,F000169,1300,41.29,5.3677,0.0,5.3677,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sh.600679-buy-2016-12-19-pm,sh.600679,buy,,2016-12-19,pm,2016-12-20,am,filled_limit_buy,1300,39.6,39.6,True,filled,full_fill,limit,2016-12-20,am,1300,39.6,5.15,0.00,5.15,F000170,1300,39.6,5.148000000000001,0.0,5.148000000000001,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.000538-buy-2016-12-30-pm,sz.000538,buy,,2016-12-30,pm,2017-01-03,am,filled_limit_buy,600,76.15,76.15,True,filled,full_fill,limit,2017-01-03,am,600,76.15,5.00,0.00,5.00,F000175,600,76.15,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sh.600215-buy-2016-12-30-pm,sh.600215,buy,,2016-12-30,pm,2017-01-03,am,not_penetrated,,12.34,12.34,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002787-buy-2016-12-30-pm,sz.002787,buy,,2016-12-30,pm,2017-01-03,am,not_penetrated,,40.11,40.11,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002259-buy-2016-12-30-pm,sz.002259,buy,,2016-12-30,pm,2017-01-03,am,not_penetrated,,10.02,10.02,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sh.600679-sell/risk-2016-12-30-pm,sh.600679,sell,risk,2016-12-30,pm,2017-01-03,am,filled_limit_sell,2600,35.63,35.63,True,filled,full_fill,limit,2017-01-03,am,2600,35.63,9.26,92.64,101.90,F000171,2600,35.63,9.2638,92.638,101.90180000000001,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.000409-sell/risk-2016-12-30-pm,sz.000409,sell,risk,2016-12-30,pm,2017-01-03,am,filled_limit_sell,6700,14.2,14.2,True,filled,full_fill,limit,2017-01-03,am,6700,14.2,9.51,95.14,104.65,F000172,6700,14.2,9.514000000000001,95.14,104.654,True,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.000935-sell/risk-2016-12-30-pm,sz.000935,sell,risk,2016-12-30,pm,2017-01-03,am,filled_limit_sell,3200,29.93,29.93,True,filled,full_fill,limit,2017-01-03,am,3200,29.93,9.58,95.78,105.36,F000173,3200,29.93,9.5776,95.776,105.3536,False,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.002760-sell/risk-2016-12-30-pm,sz.002760,sell,risk,2016-12-30,pm,2017-01-03,am,filled_limit_sell,2500,39.19,39.19,True,filled,full_fill,limit,2017-01-03,am,2500,39.19,9.80,97.98,107.78,F000174,2500,39.19,9.797500000000001,97.97500000000001,107.77250000000001,False,full,True,strict penetration: session high > q; fill at q
NOACCT-bin,,sz.000538-buy-2017-01-03-am,sz.000538,buy,,2017-01-03,am,2017-01-03,pm,filled_limit_buy,700,73.18,73.18,True,filled,full_fill,limit,2017-01-03,pm,700,73.18,5.12,0.00,5.12,F000176,700,73.18,5.122600000000001,0.0,5.122600000000001,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sh.600215-buy-2017-01-03-am,sh.600215,buy,,2017-01-03,am,2017-01-03,pm,not_penetrated,,13.57,13.57,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002787-buy-2017-01-03-am,sz.002787,buy,,2017-01-03,am,2017-01-03,pm,filled_limit_buy,1200,40.88,40.88,True,filled,full_fill,limit,2017-01-03,pm,1200,40.88,5.00,0.00,5.00,F000177,1200,40.88,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sz.002259-buy-2017-01-03-am,sz.002259,buy,,2017-01-03,am,2017-01-03,pm,filled_limit_buy,4700,10.93,10.93,True,filled,full_fill,limit,2017-01-03,pm,4700,10.93,5.14,0.00,5.14,F000178,4700,10.93,5.1371,0.0,5.1371,True,full,True,strict penetration: session low < p; fill at p
NOACCT-bin,,sh.600215-buy-2017-01-03-pm,sh.600215,buy,,2017-01-03,pm,2017-01-04,am,not_penetrated,,13.57,13.57,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOACCT-bin,,sz.002787-buy-2017-01-03-pm,sz.002787,buy,,2017-01-03,pm,2017-01-04,am,filled_limit_buy,1200,40.72,40.72,True,filled,full_fill,limit,2017-01-04,am,1200,40.72,5.00,0.00,5.00,F000179,1200,40.72,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
