arm,order_id,symbol,side,live_date,live_session,limit_price,half_high,half_low,minute_day_high,minute_day_low,half_extremes_within_minute_range,finer_granularity_would_fill,other_session_high,other_session_low,halfday_verdict_conservative_miss,miss_attributable_to_this_session
NOSNR-bin,sz.000687-sell/risk-2020-04-08-am,sz.000687,sell,2020-04-08,pm,4.2,4.2,4.2,4.2,4.0,True,False,4.2,4.0,False,True
NOSNR-bin,sz.002645-sell/risk-2020-04-22-pm,sz.002645,sell,2020-04-23,am,12.55,12.55,12.08,12.86,11.71,True,True,12.86,11.71,True,False
NOSNR-bin,sz.002363-sell/risk-2020-04-30-pm,sz.002363,sell,2020-05-06,am,8.85,7.97,7.97,7.97,7.97,True,False,7.97,7.97,False,True
NOSNR-bin,sz.002363-sell/risk-2020-05-06-am,sz.002363,sell,2020-05-06,pm,7.97,7.97,7.97,7.97,7.97,True,False,7.97,7.97,False,True
NOSNR-bin,sz.002363-sell/risk-2020-05-06-pm,sz.002363,sell,2020-05-07,am,7.97,7.17,7.17,7.17,7.17,True,False,7.17,7.17,False,True
NOSNR-bin,sz.002363-sell/risk-2020-05-07-am,sz.002363,sell,2020-05-07,pm,7.17,7.17,7.17,7.17,7.17,True,False,7.17,7.17,False,True
NOSNR-bin,sz.002363-sell/risk-2020-05-07-pm,sz.002363,sell,2020-05-08,am,7.17,6.8,6.45,7.46,6.45,True,True,7.46,6.79,True,False
NOSNR-bin,sz.002503-buy-2020-05-29-pm,sz.002503,buy,2020-06-01,am,2.68,2.87,2.7,2.91,2.7,True,False,2.91,2.82,False,True
NOSNR-bin,sz.002585-buy-2020-06-30-pm,sz.002585,buy,2020-07-01,am,6.29,6.89,6.38,6.890000000000001,6.38,True,False,6.73,6.43,False,True
NOSNR-bin,sz.002503-sell/risk-2020-06-30-pm,sz.002503,sell,2020-07-01,am,2.81,2.81,2.76,2.81,2.7600000000000002,True,False,2.8,2.76,False,True
NOSNR-bin,sz.002503-sell/risk-2020-07-01-am,sz.002503,sell,2020-07-01,pm,2.8,2.8,2.76,2.81,2.7600000000000002,True,True,2.81,2.76,True,False
NOSNR-bin,sh.601016-buy-2020-07-31-pm,sh.601016,buy,2020-08-03,am,3.09,3.4,3.4,3.4,3.22,True,False,3.4,3.22,False,True
NOSNR-bin,sz.002414-buy-2020-07-31-pm,sz.002414,buy,2020-08-03,am,39.01,41.14,39.01,41.14,39.01,True,False,41.0,40.38,False,True
NOSNR-bin,sh.600189-buy-2020-08-31-pm,sh.600189,buy,2020-09-01,am,7.4,8.14,7.49,8.14,7.140000000000001,True,True,7.64,7.14,True,False
NOSNR-bin,sh.601016-sell/risk-2020-08-31-pm,sh.601016,sell,2020-09-01,am,2.84,2.84,2.79,2.84,2.79,True,False,2.83,2.79,False,True
NOSNR-bin,sh.601016-sell/risk-2020-09-01-am,sh.601016,sell,2020-09-01,pm,2.83,2.83,2.79,2.84,2.79,True,True,2.84,2.79,True,False
NOSNR-bin,sh.601012-buy-2020-09-30-pm,sh.601012,buy,2020-10-09,am,75.01,82.51,79.39,82.51,79.39,True,False,82.48,80.8,False,True
NOSNR-bin,sh.603713-buy-2020-09-30-pm,sh.603713,buy,2020-10-09,am,119.53,125.0,120.22,126.46000000000001,120.22,True,False,126.46,123.7,False,True
NOSNR-bin,sh.601012-sell/risk-2020-10-30-pm,sh.601012,sell,2020-11-02,am,75.99,75.65,70.51,75.66,70.51,True,False,75.66,73.44,False,True
NOSNR-bin,sh.603833-buy-2020-11-30-pm,sh.603833,buy,2020-12-01,am,127.58,131.0,128.0,131.0,128.0,True,False,130.87,129.0,False,True
SIG-old,sz.002002-sell/risk-2016-03-31-pm,sz.002002,sell,2016-04-01,am,18.46,18.35,17.07,18.35,16.990000000000002,True,False,17.52,16.99,False,True
SIG-old,sz.002545-sell/risk-2016-03-31-pm,sz.002545,sell,2016-04-01,am,8.0,7.98,7.72,7.98,7.7,True,False,7.9,7.7,False,True
SIG-old,sh.600666-buy-2016-04-29-pm,sh.600666,buy,2016-05-03,am,28.17,29.23,28.45,29.3,28.45,True,False,29.3,29.0,False,True
SIG-old,sz.002211-buy-2016-05-31-pm,sz.002211,buy,2016-06-01,am,11.59,12.75,12.75,12.75,12.75,True,False,12.75,12.75,False,True
SIG-old,sz.002231-buy-2016-05-31-pm,sz.002231,buy,2016-06-01,am,14.37,14.8,14.45,14.8,14.33,True,True,14.52,14.33,True,False
SIG-old,sz.002211-buy-2016-06-01-am,sz.002211,buy,2016-06-01,pm,12.75,12.75,12.75,12.75,12.75,True,False,12.75,12.75,False,True
SIG-old,sz.002211-buy-2016-06-01-pm,sz.002211,buy,2016-06-02,am,12.75,14.03,13.0,14.030000000000001,13.0,True,False,14.03,13.7,False,True
SIG-old,sz.002211-sell/risk-2016-06-13-am,sz.002211,sell,2016-06-13,pm,12.39,12.39,11.57,12.52,11.57,True,True,12.52,12.31,True,False
SIG-old,sh.603998-buy-2016-06-30-pm,sh.603998,buy,2016-07-01,am,14.68,15.29,14.68,15.290000000000001,14.66,True,True,15.08,14.66,True,False
SIG-old,sh.600120-buy-2016-06-30-pm,sh.600120,buy,2016-07-01,am,21.71,23.88,23.88,23.88,23.88,True,False,23.88,23.88,False,True
SIG-old,sh.600120-buy-2016-07-01-am,sh.600120,buy,2016-07-01,pm,23.88,23.88,23.88,23.88,23.88,True,False,23.88,23.88,False,True
SIG-old,sh.600120-buy-2016-07-01-pm,sh.600120,buy,2016-07-04,am,23.88,26.27,25.96,26.27,25.96,True,False,26.27,26.27,False,True
SIG-old,sh.600120-buy-2016-07-04-am,sh.600120,buy,2016-07-04,pm,26.27,26.27,26.27,26.27,25.96,True,True,26.27,25.96,True,False
SIG-old,sh.600120-buy-2016-07-04-pm,sh.600120,buy,2016-07-05,am,26.27,28.76,26.69,28.76,26.69,True,False,28.25,27.35,False,True
SIG-old,sh.603998-buy-2016-07-28-am,sh.603998,buy,2016-07-28,pm,14.08,15.3,14.08,15.3,14.02,True,True,15.19,14.02,True,False
SIG-old,sh.600751-buy-2016-07-29-pm,sh.600751,buy,2016-08-01,am,8.94,9.83,9.83,9.83,9.83,True,False,9.83,9.83,False,True
SIG-old,sz.002103-sell/risk-2016-07-29-pm,sz.002103,sell,2016-08-01,am,20.52,20.45,18.65,20.45,18.47,True,False,19.0,18.47,False,True
SIG-old,sh.600751-buy-2016-08-01-am,sh.600751,buy,2016-08-01,pm,9.83,9.83,9.83,9.83,9.83,True,False,9.83,9.83,False,True
SIG-old,sz.002103-sell/risk-2016-08-01-am,sz.002103,sell,2016-08-01,pm,19.0,19.0,18.47,20.45,18.47,True,True,20.45,18.65,True,False
SIG-old,sz.002103-sell/risk-2016-08-01-pm,sz.002103,sell,2016-08-02,am,18.89,18.4,17.49,18.400000000000002,17.490000000000002,True,False,18.22,17.68,False,True
SIG-old,sz.002530-buy-2016-08-31-pm,sz.002530,buy,2016-09-01,am,30.47,30.95,30.54,31.86,30.54,True,False,31.86,30.67,False,True
SIG-old,sz.002504-sell/risk-2016-08-31-pm,sz.002504,sell,2016-09-01,am,9.8,9.8,9.68,9.8,9.66,True,False,9.74,9.66,False,True
SIG-old,sz.002266-buy-2016-09-30-pm,sz.002266,buy,2016-10-10,am,5.87,6.46,6.1,6.46,6.1000000000000005,True,False,6.19,6.12,False,True
SIG-old,sz.000766-buy-2016-09-30-pm,sz.000766,buy,2016-10-10,am,19.66,20.65,20.0,20.84,20.0,True,False,20.84,20.49,False,True
