family,symbol,day,category,sig_ret_20,pool_med_20,pool_mean_20,elig_ctrl_20,fill_day,trig_to_fill,post_fill_ret_20
B1,sz.000027,2020-10-16,unmatched,-0.05335628227194478,-0.03572919073994607,-0.01685069429559581,,,,
B1,sz.000698,2020-10-16,unmatched,-0.23410852713178298,-0.03572919073994607,-0.01685069429559581,,,,
B1,sz.000786,2020-10-16,unmatched,0.021031033598359006,-0.03572919073994607,-0.01685069429559581,,,,
B1,sz.002059,2020-10-16,unmatched,-0.04911591355599221,-0.03572919073994607,-0.01685069429559581,,,,
B1,sz.002386,2020-10-16,unmatched,0.05263157894736814,-0.03572919073994607,-0.01685069429559581,,,,
B1,sz.002437,2020-10-16,unmatched,-0.07530120481927693,-0.03572919073994607,-0.01685069429559581,,,,
B1,sz.002847,2020-10-16,unmatched,-0.12317699418007544,-0.03572919073994607,-0.01685069429559581,,,,
B2,sh.600448,2018-10-12,filled,0.007228915662650159,0.02184929494712129,0.02161297450017904,,2018-10-15,0.0,0.038554216867469515
B2,sz.002475,2018-10-16,filled,0.027351567711807467,0.09952025195927605,0.10388952153399642,,2018-10-17,0.008005336891260706,-0.001323626737260164
B2,sz.000789,2018-10-17,filled,0.02524429967426789,0.08719786532529405,0.09298189884680949,,2018-10-18,-0.07736156351791523,0.12533097969991247
B2,sz.000593,2018-10-19,filled,0.11877394636015337,0.12450312908328143,0.13609264606872365,,2018-10-22,0.06513409961685812,0.04676258992805771
B2,sz.001979,2018-10-19,unmatched,0.10650887573964507,0.12450312908328143,0.13609264606872365,,,,
B2,sz.002439,2018-10-19,unmatched,0.057542768273716405,0.12450312908328143,0.13609264606872365,,,,
B2,sh.603367,2018-10-19,unmatched,0.15741857659831116,0.12450312908328143,0.13609264606872365,,,,
B2,sz.000656,2018-10-19,unmatched,0.20275590551181155,0.12450312908328143,0.13609264606872365,,,,
B2,sh.600466,2018-10-22,unmatched,0.2192393736017899,0.07107525040315255,0.08189538067181852,,,,
B2,sz.000636,2018-10-22,unmatched,-0.09533607681755818,0.07107525040315255,0.08189538067181852,,,,
B2,sz.000671,2018-10-22,unmatched,0.12310606060606055,0.07107525040315255,0.08189538067181852,,,,
B2,sz.000968,2018-10-22,unmatched,0.013353115727002818,0.07107525040315255,0.08189538067181852,,,,
B2,sh.600260,2018-10-23,unmatched,0.17437097717963712,0.05821230982019321,0.07125009636016533,,,,
B2,sh.600771,2018-10-23,unmatched,-0.022082018927444547,0.05821230982019321,0.07125009636016533,,,,
B2,sh.600782,2018-10-23,unmatched,-0.07179487179487143,0.05821230982019321,0.07125009636016533,,,,
B2,sh.601168,2018-10-23,unmatched,0.02463054187192104,0.05821230982019321,0.07125009636016533,,,,
B2,sz.002458,2018-10-23,unmatched,0.27323943661971817,0.05821230982019321,0.07125009636016533,,,,
B2,sh.600845,2018-10-24,unmatched,0.033768572714993006,0.06700773766608348,0.07943468245814458,,,,
B2,sz.002488,2018-10-25,unmatched,0.18672839506172845,0.07431984612200959,0.08512969097716255,,,,
B2,sh.603568,2018-10-26,unmatched,0.07235023041474675,0.02980941605575449,0.043295045589191346,,,,
B2,sz.002384,2018-10-26,unmatched,-0.0017452006980801515,0.02980941605575449,0.043295045589191346,,,,
B2,sz.002456,2018-10-26,unmatched,-0.1071428571428572,0.02980941605575449,0.043295045589191346,,,,
B2,sz.002463,2018-10-26,unmatched,-0.03743315508021405,0.02980941605575449,0.043295045589191346,,,,
B2,sz.002127,2018-10-29,unmatched,0.12121212121212199,0.04914854832920912,0.06167785599673946,,,,
B2,sh.600050,2018-10-30,unmatched,-0.02407407407407469,0.04171084357077659,0.055321649776015155,,,,
B2,sz.002916,2018-10-30,unmatched,0.05359238492632734,0.04171084357077659,0.055321649776015155,,,,
B2,sz.002234,2018-10-31,unmatched,0.10306643952299832,0.03019120306114309,0.04446420377892027,,,,
B2,sz.002243,2018-10-31,unmatched,0.2914201183431955,0.03019120306114309,0.04446420377892027,,,,
B2,sz.002321,2018-10-31,unmatched,0.10760667903525012,0.03019120306114309,0.04446420377892027,,,,
B2,sh.603032,2018-11-01,unmatched,-0.047826086956521796,0.0017412078817972132,0.013857770352330729,,,,
B2,sz.002299,2018-11-01,unmatched,0.07759699624530692,0.0017412078817972132,0.013857770352330729,,,,
B2,sz.002400,2018-11-01,unmatched,0.11278195488721843,0.0017412078817972132,0.013857770352330729,,,,
B2,sz.002414,2018-11-01,unmatched,0.07702435813034847,0.0017412078817972132,0.013857770352330729,,,,
B2,sz.002662,2018-11-01,unmatched,-0.03157894736842093,0.0017412078817972132,0.013857770352330729,,,,
B2,sh.600771,2018-11-02,unmatched,-0.1162444113263782,-0.022464104376540894,-0.009306756677423535,,,,
B2,sz.002446,2018-11-02,unmatched,0.11190053285968027,-0.022464104376540894,-0.009306756677423535,,,,
B2,sh.600699,2018-11-02,unmatched,-0.0470639032815201,-0.022464104376540894,-0.009306756677423535,,,,
B2,sz.000721,2018-11-02,unmatched,0.007246376811594235,-0.022464104376540894,-0.009306756677423535,,,,
B2,sz.002023,2018-11-02,unmatched,-0.0470459518599563,-0.022464104376540894,-0.009306756677423535,,,,
B2,sz.002120,2018-11-02,unmatched,-0.1196084429489137,-0.022464104376540894,-0.009306756677423535,,,,
B2,sz.002235,2018-11-02,unmatched,0.08777969018932907,-0.022464104376540894,-0.009306756677423535,,,,
B2,sz.002297,2018-11-02,unmatched,-0.05384615384615332,-0.022464104376540894,-0.009306756677423535,,,,
B2,sz.002332,2018-11-02,unmatched,0.11194029850746245,-0.022464104376540894,-0.009306756677423535,,,,
B2,sz.002547,2018-11-02,unmatched,0.1968749999999999,-0.022464104376540894,-0.009306756677423535,,,,
B2,sz.002376,2018-11-05,unmatched,0.057225433526011615,0.00496521888749657,0.017125649732293788,,,,
B2,sz.002422,2018-11-05,unmatched,0.011637239165329216,0.00496521888749657,0.017125649732293788,,,,
B2,sz.002640,2018-11-05,unmatched,0.04880066170388764,0.00496521888749657,0.017125649732293788,,,,
B2,sh.600532,2018-11-06,unmatched,-0.08021390374331527,0.01546210633843148,0.0283815254000205,,,,
B2,sh.600596,2018-11-06,unmatched,-0.020520915548539298,0.01546210633843148,0.0283815254000205,,,,
B2,sz.000961,2018-11-06,unmatched,0.004901960784314152,0.01546210633843148,0.0283815254000205,,,,
B2,sz.002044,2018-11-06,unmatched,0.06018808777429485,0.01546210633843148,0.0283815254000205,,,,
B2,sz.002089,2018-11-06,unmatched,0.48511904761904856,0.01546210633843148,0.0283815254000205,,,,
B2,sz.002341,2018-11-06,unmatched,0.17869415807560185,0.01546210633843148,0.0283815254000205,,,,
B2,sz.002583,2018-11-06,unmatched,0.05060240963855378,0.01546210633843148,0.0283815254000205,,,,
B2,sz.002709,2018-11-06,unmatched,0.15596766524013317,0.01546210633843148,0.0283815254000205,,,,
B2,sz.002755,2018-11-07,unmatched,0.04820143884892092,0.012187229798903854,0.02482060181199083,,,,
B2,sz.002796,2018-11-07,unmatched,0.3029045643153523,0.012187229798903854,0.02482060181199083,,,,
B2,sz.000818,2018-12-05,filled,-0.06464646464646451,-0.0696452036793691,-0.06557062471344283,,2018-12-06,0.005050505050504972,-0.05628140703517548
B2,sh.600355,2019-01-10,filled,0.10966057441253274,0.04524361948955913,0.04732892274418653,,2019-01-11,0.010443864229765065,0.056847545219638196
B2,sz.002299,2019-01-15,filled,0.31433314886552277,0.05953488372093019,0.0699452798501085,,2019-01-16,0.003873824017708971,0.40132304299889743
B2,sz.002916,2019-01-15,filled,0.21581395348837185,0.05953488372093019,0.0699452798501085,,2019-01-16,0.02209302325581408,0.20216154721274138
B2,sz.002024,2019-01-16,filled,0.03856749311294805,0.06374501992031845,0.0755077369640681,,2019-01-17,-0.0027548209366393683,0.027624309392265678
B2,sh.600801,2019-01-17,unmatched,0.04647160068846801,0.06854977609369595,0.08284391909536287,,,,
B2,sz.000401,2019-01-17,unmatched,0.062015503875969324,0.06854977609369595,0.08284391909536287,,,,
B2,sz.000789,2019-01-17,unmatched,0.07916287534121969,0.06854977609369595,0.08284391909536287,,,,
B2,sz.002405,2019-01-18,unmatched,0.4100946372239751,0.0814977973568276,0.10475392592986518,,,,
B2,sh.600585,2019-01-18,unmatched,0.11755233494363981,0.0814977973568276,0.10475392592986518,,,,
B2,sh.600845,2019-01-22,unmatched,0.2046568627450982,0.14634146341463405,0.16885461700780854,,,,
B2,sz.000661,2019-01-22,unmatched,0.4587488667271078,0.14634146341463405,0.16885461700780854,,,,
B2,sz.002234,2019-01-22,unmatched,1.0333080999243003,0.14634146341463405,0.16885461700780854,,,,
B2,sh.600596,2019-01-23,unmatched,0.15682656826568286,0.14429868819374292,0.167135709310818,,,,
B2,sh.601003,2019-01-24,unmatched,0.13940256045519206,0.1428571428571428,0.1600806517820467,,,,
B2,sz.000936,2019-01-24,unmatched,0.07660167130919238,0.1428571428571428,0.1600806517820467,,,,
B2,sh.600456,2019-01-25,unmatched,0.19356659142212074,0.15731462925851702,0.17822148456834816,,,,
B2,sh.603338,2019-01-25,unmatched,0.0835005402068223,0.15731462925851702,0.17822148456834816,,,,
B2,sz.002353,2019-01-25,unmatched,0.13442994895065197,0.15731462925851702,0.17822148456834816,,,,
B2,sh.600516,2019-01-29,unmatched,0.2079831932773104,0.23531250000000048,0.26326927211758006,,,,
B2,sh.603826,2019-01-29,unmatched,0.08613989637305708,0.23531250000000048,0.26326927211758006,,,,
B2,sz.000709,2019-01-30,unmatched,0.16504854368932054,0.27319587628865993,0.30910937526388643,,,,
B2,sh.600025,2019-02-01,unmatched,0.09393939393939332,0.2059732234809475,0.25907147575938855,,,,
B2,sh.600031,2019-02-01,unmatched,0.16877637130801681,0.2059732234809475,0.25907147575938855,,,,
B2,sh.600277,2019-02-01,unmatched,-0.02173913043478326,0.2059732234809475,0.25907147575938855,,,,
B2,sh.600352,2019-02-01,unmatched,0.05247524752475252,0.2059732234809475,0.25907147575938855,,,,
B2,sh.600763,2019-02-01,unmatched,0.05430711610486871,0.2059732234809475,0.25907147575938855,,,,
B2,sh.603113,2019-02-01,unmatched,0.06063055780113147,0.2059732234809475,0.25907147575938855,,,,
B2,sz.000528,2019-02-01,unmatched,0.124213836477987,0.2059732234809475,0.25907147575938855,,,,
B2,sh.600466,2019-02-01,unmatched,0.11012433392539966,0.2059732234809475,0.25907147575938855,,,,
B2,sh.601155,2019-02-01,unmatched,0.1695030633083725,0.2059732234809475,0.25907147575938855,,,,
B2,sz.000860,2019-02-01,unmatched,0.05781799899446938,0.2059732234809475,0.25907147575938855,,,,
B2,sh.600645,2019-02-11,unmatched,0.36374407582938373,0.22764227642276502,0.26755094078106917,,,,
B2,sz.000425,2019-02-11,unmatched,0.19942196531791878,0.22764227642276502,0.26755094078106917,,,,
B2,sh.600152,2019-02-12,unmatched,0.23199999999999998,0.23934426229508188,0.2753716845493821,,,,
B2,sh.600668,2019-02-12,unmatched,0.17315658657829336,0.23934426229508188,0.2753716845493821,,,,
B2,sh.600779,2019-02-12,unmatched,0.28168130489334975,0.23934426229508188,0.2753716845493821,,,,
B2,sh.600809,2019-02-12,unmatched,0.22588072760764466,0.23934426229508188,0.2753716845493821,,,,
B2,sh.603260,2019-02-12,unmatched,0.12455089820359277,0.23934426229508188,0.2753716845493821,,,,
B2,sz.000009,2019-02-12,unmatched,0.5340909090909092,0.23934426229508188,0.2753716845493821,,,,
B2,sz.000576,2019-02-12,unmatched,0.3851540616246496,0.23934426229508188,0.2753716845493821,,,,
B2,sz.000830,2019-02-12,unmatched,0.02146985962014858,0.23934426229508188,0.2753716845493821,,,,
B2,sz.000877,2019-02-12,unmatched,0.2503022974607019,0.23934426229508188,0.2753716845493821,,,,
B2,sz.002023,2019-02-12,unmatched,0.26654240447343946,0.23934426229508188,0.2753716845493821,,,,
B2,sz.002458,2019-02-12,unmatched,1.7198252321135978,0.23934426229508188,0.2753716845493821,,,,
B2,sh.601011,2019-02-13,unmatched,0.12478920741989863,0.19370078740157437,0.22801582054233346,,,,
B2,sz.000636,2019-02-13,unmatched,0.2548701298701299,0.19370078740157437,0.22801582054233346,,,,
B2,sz.000961,2019-02-13,unmatched,0.21060171919770831,0.19370078740157437,0.22801582054233346,,,,
B2,sz.002414,2019-02-13,unmatched,0.2376798953336241,0.19370078740157437,0.22801582054233346,,,,
B2,sh.600130,2019-02-14,unmatched,0.2086720867208669,0.15669515669515643,0.18612948961791054,,,,
B2,sh.600588,2019-02-14,unmatched,0.2109346139637982,0.15669515669515643,0.18612948961791054,,,,
B2,sh.600695,2019-02-14,unmatched,0.2713675213675206,0.15669515669515643,0.18612948961791054,,,,
B2,sh.600759,2019-02-14,unmatched,0.1861313868613137,0.15669515669515643,0.18612948961791054,,,,
B2,sh.600765,2019-02-14,unmatched,0.10141766630316207,0.15669515669515643,0.18612948961791054,,,,
B2,sh.603000,2019-02-14,unmatched,1.7189030362389803,0.15669515669515643,0.18612948961791054,,,,
B2,sh.603259,2019-02-14,unmatched,0.10706150341685672,0.15669515669515643,0.18612948961791054,,,,
B2,sz.000040,2019-02-14,unmatched,0.21671388101983013,0.15669515669515643,0.18612948961791054,,,,
B2,sz.000506,2019-02-14,unmatched,0.16551724137931068,0.15669515669515643,0.18612948961791054,,,,
B2,sz.000566,2019-02-14,unmatched,0.2828618968386021,0.15669515669515643,0.18612948961791054,,,,
B2,sz.000610,2019-02-14,unmatched,0.1487935656836461,0.15669515669515643,0.18612948961791054,,,,
B2,sz.000977,2019-02-14,unmatched,0.2615225271879855,0.15669515669515643,0.18612948961791054,,,,
B2,sz.002575,2019-02-14,unmatched,0.13722998729351943,0.15669515669515643,0.18612948961791054,,,,
B2,sh.603713,2019-02-15,filled,0.05722460658082995,0.1809274983670799,0.20738857697178265,,2019-02-18,0.020314735336194323,0.06505888951205852
B2,sz.002458,2019-02-27,filled,0.05026929982046657,0.04707668944571042,0.07575789090266019,,2019-02-28,0.011370436864152955,-0.0014792899408284654
B2,sz.002930,2019-03-04,filled,-0.04664723032070017,0.07951478334422679,0.10703809833122328,,2019-03-05,0.006559766763848396,-0.044170890658943196
B2,sz.002234,2019-03-06,unmatched,-0.04195051989960574,0.05308827256432869,0.07515610230218572,,,,
B2,sz.002181,2019-03-12,unmatched,-0.049050632911393,0.03372125560618078,0.05463684175535536,,,,
B2,sz.002648,2019-03-19,filled,0.39999999999999947,0.03211155432540924,0.05183120501398388,,2019-03-20,-0.023859649122807025,0.5010783608914444
B2,sz.000999,2019-03-21,filled,-0.022632311977715647,0.023793248526731703,0.04402835515540354,,2019-03-22,-0.0010445682451252214,-0.02265597769257577
B2,sz.002195,2019-03-26,filled,0.010398613518197708,0.037408907094391264,0.05857107065227749,,2019-03-27,0.051993067590988096,-0.0823723228995058
B2,sh.600278,2019-04-02,filled,-0.24956063268892825,-0.1612390107070777,-0.14614434945771296,,2019-04-03,0.03690685413005257,-0.2598870056497177
B2,sz.000739,2019-04-02,unmatched,-0.18618881118881125,-0.1612390107070777,-0.14614434945771296,,,,
B2,sz.000807,2019-04-02,unmatched,-0.1402550091074679,-0.1612390107070777,-0.14614434945771296,,,,
B2,sz.002463,2019-04-02,unmatched,-0.1720516962843298,-0.1612390107070777,-0.14614434945771296,,,,
B2,sz.002299,2019-04-03,unmatched,-0.0009943171765639525,-0.16227261681480482,-0.14289858083585114,,,,
B2,sz.002669,2019-04-03,unmatched,-0.12456506610995144,-0.16227261681480482,-0.14289858083585114,,,,
B2,sz.002803,2019-04-03,unmatched,-0.19232202758106587,-0.16227261681480482,-0.14289858083585114,,,,
B2,sz.002274,2019-04-04,unmatched,-0.0549356223175963,-0.16653696498054438,-0.15050149790658623,,,,
B2,sz.002010,2019-04-08,unmatched,-0.2700803212851405,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002046,2019-04-08,unmatched,-0.155210643015521,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002052,2019-04-08,unmatched,-0.15492957746478864,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002132,2019-04-08,unmatched,-0.009584664536741117,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002154,2019-04-08,unmatched,-0.10551558752997581,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002235,2019-04-08,unmatched,-0.21095890410958906,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002246,2019-04-08,unmatched,-0.27865796831314116,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002255,2019-04-08,unmatched,-0.03984063745019939,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002261,2019-04-08,unmatched,-0.158415841584158,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002326,2019-04-08,unmatched,-0.23010546500479423,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002353,2019-04-08,unmatched,-0.16743471582181257,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002373,2019-04-08,unmatched,-0.17586206896551726,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002382,2019-04-08,unmatched,-0.10132995566814462,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002420,2019-04-08,unmatched,-0.22897196261682218,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002423,2019-04-08,unmatched,-0.11450381679389288,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002443,2019-04-08,unmatched,-0.19928400954653946,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002451,2019-04-08,unmatched,-0.11604361370716554,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002452,2019-04-08,unmatched,-0.12500000000000044,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002467,2019-04-08,unmatched,0.08811040339702747,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002476,2019-04-08,unmatched,-0.16855753646677496,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002485,2019-04-08,unmatched,-0.22359550561797725,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002506,2019-04-08,unmatched,-0.12700729927007248,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002514,2019-04-08,unmatched,-0.15066666666666684,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002554,2019-04-08,unmatched,-0.021220159151193574,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002560,2019-04-08,unmatched,-0.11057692307692313,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002568,2019-04-08,unmatched,-0.056432038834951626,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002611,2019-04-08,unmatched,-0.020044543429844297,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002665,2019-04-08,unmatched,-0.06626506024096457,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002705,2019-04-08,unmatched,-0.27032810271041363,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002768,2019-04-08,unmatched,-0.2503059975520199,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002777,2019-04-08,unmatched,-0.18651799290420668,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002177,2019-04-08,unmatched,-0.3430012610340477,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002322,2019-04-08,unmatched,-0.24804469273743024,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002478,2019-04-08,unmatched,-0.15058479532163704,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002569,2019-04-08,unmatched,-0.1862284820031298,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002571,2019-04-08,unmatched,-0.18019480519480557,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002657,2019-04-08,unmatched,-0.22145804676753766,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002683,2019-04-08,unmatched,-0.237405541561713,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002733,2019-04-08,unmatched,-0.1822079314040732,-0.16935483870967727,-0.15710524960875433,,,,
B2,sz.002751,2019-04-08,unmatched,-0.24207903168387368,-0.16935483870967727,-0.15710524960875433,,,,
B2,sh.601058,2019-04-10,unmatched,0.0056022408963585235,-0.15052508751458582,-0.13599083401074386,,,,
B2,sz.000811,2019-04-10,unmatched,-0.11862643080124868,-0.15052508751458582,-0.13599083401074386,,,,
B2,sh.600129,2019-04-12,unmatched,-0.10998439937597515,-0.12226512226512232,-0.10604048978473483,,,,
B2,sz.000722,2019-04-15,unmatched,-0.2267910870797537,-0.10670731707317038,-0.0920893340854177,,,,
B2,sz.000922,2019-04-16,unmatched,-0.1046712802768166,-0.1550387596899223,-0.1403716903228009,,,,
B2,sz.000600,2019-04-17,unmatched,-0.18034825870646742,-0.16467065868263453,-0.1521024643648532,,,,
B2,sz.000920,2019-04-17,unmatched,-0.10665137614678899,-0.16467065868263453,-0.1521024643648532,,,,
B2,sz.000531,2019-04-18,filled,-0.14888888888888907,-0.14193744516859275,-0.1315888532986994,,2019-04-19,-0.007777777777777772,-0.1713325867861144
B2,sz.000700,2019-04-18,unmatched,-0.14285714285714302,-0.14193744516859275,-0.1315888532986994,,,,
B2,sz.000713,2019-04-18,unmatched,1.3848487248903822,-0.14193744516859275,-0.1315888532986994,,,,
B2,sz.002296,2019-04-18,unmatched,-0.06758620689655204,-0.14193744516859275,-0.1315888532986994,,,,
B2,sz.002398,2019-04-18,unmatched,-0.20806241872561793,-0.14193744516859275,-0.1315888532986994,,,,
B2,sh.600113,2019-04-19,unmatched,-0.16479820627802688,-0.15410958904109573,-0.14380947167425773,,,,
B2,sh.603160,2019-04-19,unmatched,-0.13505311077389992,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000009,2019-04-19,unmatched,-0.19236209335219223,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000023,2019-04-19,unmatched,-0.17544947303161773,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000155,2019-04-19,unmatched,-0.17892644135188918,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000416,2019-04-19,unmatched,-0.20373027259684307,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000506,2019-04-19,unmatched,-0.1949541284403673,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000548,2019-04-19,unmatched,-0.16487455197132617,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000589,2019-04-19,unmatched,0.2527233115468408,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000593,2019-04-19,unmatched,-0.1894736842105259,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000623,2019-04-19,unmatched,-0.15781330582774633,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000626,2019-04-19,unmatched,-0.21162579473206167,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000628,2019-04-19,unmatched,-0.1627516778523488,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000637,2019-04-19,unmatched,-0.21231766612641778,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000672,2019-04-19,unmatched,-0.07970115191444349,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000686,2019-04-19,unmatched,-0.2035815268614518,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000776,2019-04-19,unmatched,-0.2100538599640932,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000837,2019-04-19,unmatched,-0.17406749555950274,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000850,2019-04-19,unmatched,0.038535645472061564,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000878,2019-04-19,unmatched,-0.17774086378737552,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000917,2019-04-19,unmatched,-0.15410958904109573,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000928,2019-04-19,unmatched,-0.23230974632843804,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000962,2019-04-19,unmatched,-0.20150053590568107,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000975,2019-04-19,unmatched,-0.06019417475728128,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.001872,2019-04-19,unmatched,-0.19253731343283575,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.002436,2019-04-19,unmatched,0.07570422535211319,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.002454,2019-04-19,unmatched,-0.1512738853503185,-0.15410958904109573,-0.14380947167425773,,,,
B2,sh.600456,2019-04-19,unmatched,-0.06768837803320615,-0.15410958904109573,-0.14380947167425773,,,,
B2,sh.600496,2019-04-19,unmatched,-0.1273712737127367,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000762,2019-04-19,unmatched,-0.17154811715481144,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000790,2019-04-19,unmatched,-0.13511178312992778,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000801,2019-04-19,unmatched,-0.1530054644808737,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000966,2019-04-19,unmatched,-0.20504731861198744,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000988,2019-04-19,unmatched,-0.08116480793060765,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.002315,2019-04-19,unmatched,-0.0311563810665072,-0.15410958904109573,-0.14380947167425773,,,,
B2,sz.000821,2019-04-22,filled,-0.13691683569979685,-0.15912305516265912,-0.15126596481326388,,2019-04-23,0.0020283975659229903,-0.13259109311740858
B2,sz.000925,2019-04-22,unmatched,-0.14321295143212964,-0.15912305516265912,-0.15126596481326388,,,,
B2,sz.000938,2019-04-22,unmatched,-0.136727434415296,-0.15912305516265912,-0.15126596481326388,,,,
B2,sz.000977,2019-04-22,unmatched,-0.10123526366787217,-0.15912305516265912,-0.15126596481326388,,,,
B2,sz.002409,2019-04-22,unmatched,-0.08851540616246523,-0.15912305516265912,-0.15126596481326388,,,,
B2,sz.002500,2019-04-22,unmatched,-0.18010471204188516,-0.15912305516265912,-0.15126596481326388,,,,
B2,sz.002560,2019-04-22,unmatched,-0.05616224648985946,-0.15912305516265912,-0.15126596481326388,,,,
B2,sz.002591,2019-04-22,unmatched,-0.011961722488038506,-0.15912305516265912,-0.15126596481326388,,,,
B2,sz.002757,2019-04-22,unmatched,0.1071729957805907,-0.15912305516265912,-0.15126596481326388,,,,
B2,sz.002240,2019-04-23,unmatched,-0.16552399608227253,-0.14905814905814907,-0.14295185528935198,,,,
B2,sz.002299,2019-04-23,unmatched,0.0020191497707555683,-0.14905814905814907,-0.14295185528935198,,,,
B2,sz.002669,2019-04-23,unmatched,-0.23849147715005037,-0.14905814905814907,-0.14295185528935198,,,,
B2,sz.002139,2019-04-24,unmatched,-0.1474452554744522,-0.13444010416666674,-0.12820793085206925,,,,
B2,sz.002170,2019-04-26,filled,-0.18297872340425547,-0.07932546637068216,-0.07326537866052317,,2019-04-29,-0.09999999999999998,-0.08747044917257718
B2,sz.002278,2019-04-26,filled,-0.14148681055155898,-0.07932546637068216,-0.07326537866052317,,2019-04-29,-0.020383693045563533,-0.08935128518971858
B2,sz.002746,2019-04-30,filled,-0.07588566925741724,-0.06638006061153895,-0.05383299443651589,,2019-05-06,0.007194244604316502,-0.16920111909956181
B2,sz.002695,2019-05-07,filled,-0.21796354348078473,-0.02918344514880261,-0.021895686345637808,,2019-05-08,-0.09968652037617554,-0.11456102341896202
B2,sh.600626,2019-05-08,filled,-0.060606060606060774,-0.026296580868228947,-0.01811096195056156,,2019-05-09,-0.0487483530961792,-0.03878116343490312
B2,sz.000999,2019-05-08,unmatched,-0.046035805626598036,-0.026296580868228947,-0.01811096195056156,,,,
B2,sz.002020,2019-05-08,unmatched,-0.08191985165685722,-0.026296580868228947,-0.01811096195056156,,,,
B2,sz.002154,2019-05-08,unmatched,-0.10597826086956541,-0.026296580868228947,-0.01811096195056156,,,,
